A random baseline for the iUnit ranking subtask.
1C2-J-0001	1C2-J-0001-0001	0
1C2-J-0001	1C2-J-0001-0002	0
1C2-J-0001	1C2-J-0001-0003	0
1C2-J-0001	1C2-J-0001-0004	0
1C2-J-0001	1C2-J-0001-0005	0
1C2-J-0001	1C2-J-0001-0006	0
1C2-J-0001	1C2-J-0001-0007	0
1C2-J-0001	1C2-J-0001-0008	0
1C2-J-0001	1C2-J-0001-0009	0
1C2-J-0001	1C2-J-0001-0010	0
1C2-J-0001	1C2-J-0001-0011	0
1C2-J-0001	1C2-J-0001-0012	0
1C2-J-0001	1C2-J-0001-0013	0
1C2-J-0001	1C2-J-0001-0014	0
1C2-J-0001	1C2-J-0001-0015	0
1C2-J-0001	1C2-J-0001-0016	0
1C2-J-0001	1C2-J-0001-0017	0
1C2-J-0001	1C2-J-0001-0018	0
1C2-J-0001	1C2-J-0001-0019	0
1C2-J-0001	1C2-J-0001-0020	0
1C2-J-0001	1C2-J-0001-0021	0
1C2-J-0001	1C2-J-0001-0022	0
1C2-J-0001	1C2-J-0001-0023	0
1C2-J-0001	1C2-J-0001-0024	0
1C2-J-0001	1C2-J-0001-0025	0
1C2-J-0001	1C2-J-0001-0026	0
1C2-J-0001	1C2-J-0001-0027	0
1C2-J-0001	1C2-J-0001-0028	0
1C2-J-0001	1C2-J-0001-0029	0
1C2-J-0001	1C2-J-0001-0030	0
1C2-J-0001	1C2-J-0001-0031	0
1C2-J-0001	1C2-J-0001-0032	0
1C2-J-0001	1C2-J-0001-0033	0
1C2-J-0001	1C2-J-0001-0034	0
1C2-J-0001	1C2-J-0001-0035	0
1C2-J-0001	1C2-J-0001-0036	0
1C2-J-0001	1C2-J-0001-0037	0
1C2-J-0001	1C2-J-0001-0038	0
1C2-J-0001	1C2-J-0001-0039	0
1C2-J-0001	1C2-J-0001-0040	0
1C2-J-0001	1C2-J-0001-0041	0
1C2-J-0001	1C2-J-0001-0042	0
1C2-J-0001	1C2-J-0001-0043	0
